,OBJECTID,ZLDWDM,ZLDWMC,TBMJ,TBDLMJ,GDLX,GDPDJB,TBXHMC,ZZSXMC,CZCSXM,Shape_Leng,Shape_Area,类型,候选必,统计,N_DLBM,N_DLMC,Fire_FID,Risk,CA_Per,B_Types,XF_N1,HW_N1,HW_N2,Pop,B_Area0,B_Area,F_Area,E_Area,S1,nS1,S21,S22,S23,nS21,nS22,nS23,nS2,N1,nN1,N2,nN2,N3,nN3,S,N,C,S11_,nS11_,S12_,nS12_,Temp1,Temp2,S21_,nS21_,S22_,nS22_,N1_,nN1_,N2_,nN2_,S_,N_,C_,boundary
100,407209.0,4201020140040000000,宝岛社区,33159.42,33159.42,,,,,201,3715.07188253,33160.0004688,初始,必选,08,1401,公园绿地,1.0,354.78,15.0,"JA, JB, JH, JS",1.0,0.0,1.0,777.601593018,2352.0,3406.29489691,3404.44020334,899.125706959,5.4,20.0,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0234499873952,1.39142432037,1207827.29534,0.265431529417,2.0,11.7647058824,49.999625,2.65118565635,18.859345018,2.4,7.69230769231,96.1150015363,100.0,100.0,5.1,5.1,11.1111111111,23.8039168856,0.0,0.0,0.0,85.7166507301,0.0220151635728,41.9964273504,0.0082556863398,5086.96983168,"[[38526874.1454, 3386818.5917], [38526850.3328, 3386828.9104], [38526816.9953, 3386845.5792], [38526765.4014, 3386875.7417], [38526719.7607, 3386899.5543], [38526694.7575, 3386910.6668], [38526630.8605, 3386932.0981], [38526622.1293, 3386921.3825], [38526610.223, 3386897.173], [38526582.4417, 3386849.5479], [38526580.4573, 3386842.0073], [38526582.8386, 3386834.0697], [38526589.9823, 3386824.5448], [38526605.4605, 3386813.0354], [38526630.4636, 3386799.1446], [38526643.1636, 3386782.0791], [38526648.3231, 3386764.2197], [38526660.6261, 3386739.6134], [38526660.2293, 3386719.3727], [38526644.7512, 3386679.2883], [38526634.0354, 3386661.4287], [38526621.3355, 3386651.9038], [38526610.223, 3386648.3319], [38526599.5073, 3386643.5694], [38526580.0604, 3386618.5663], [38526575.2979, 3386606.2631], [38526576.4885, 3386593.96], [38526579.6636, 3386586.4193], [38526608.6355, 3386557.0505], [38526612.6042, 3386551.0974], [38526611.0167, 3386543.1599], [38526610.2229, 3386529.666], [38526614.1917, 3386518.5536], [38526653.4824, 3386485.216], [38526664.1981, 3386479.6596], [38526676.898, 3386477.6752], [38526734.4451, 3386476.4846], [38526787.2296, 3386490.7722], [38526841.6016, 3386495.9316], [38526884.4642, 3386504.2659], [38526890.8141, 3386510.2192], [38526896.3704, 3386524.5067], [38526897.9578, 3386590.7849], [38526895.5767, 3386605.0725], [38526885.6548, 3386616.185], [38526878.9079, 3386625.71], [38526877.3204, 3386630.0757], [38526877.7173, 3386636.4257], [38526879.3048, 3386642.3788], [38526854.6984, 3386654.285], [38526782.4671, 3386684.4476], [38526773.3389, 3386685.6383], [38526764.6077, 3386678.8914], [38526764.6077, 3386668.9694], [38526772.1483, 3386647.9351], [38526772.5452, 3386644.7601], [38526768.9733, 3386640.3944], [38526763.8138, 3386638.0132], [38526759.0514, 3386639.2038], [38526754.2888, 3386643.1725], [38526746.7482, 3386655.8726], [38526730.4763, 3386667.3819], [38526705.4732, 3386687.2257], [38526699.52, 3386698.3382], [38526697.9324, 3386712.6257], [38526700.3138, 3386735.6446], [38526707.8544, 3386740.804], [38526714.2044, 3386769.7759], [38526720.5545, 3386800.3354], [38526729.2856, 3386807.876], [38526740.3982, 3386811.051], [38526758.6545, 3386807.4791], [38526768.1796, 3386801.526], [38526770.5608, 3386792.3978], [38526773.3388, 3386784.0635], [38526768.5763, 3386725.3258], [38526768.1796, 3386707.0696], [38526775.3232, 3386699.9258], [38526874.9391, 3386654.682], [38526882.0829, 3386653.0944], [38526886.0516, 3386655.8726], [38526892.7986, 3386663.8101], [38526895.9735, 3386676.5101], [38526900.1334, 3386726.808], [38526900.7361, 3386727.3101], [38526904.308, 3386757.4728], [38526906.6892, 3386792.001], [38526903.9111, 3386800.7322], [38526897.1641, 3386808.2729], [38526874.1454, 3386818.5917], [38526832.7175, 3386485.8656], [38526832.6101, 3386488.5896], [38526828.0217, 3386491.1516], [38526805.3339, 3386488.8081], [38526805.8961, 3386486.714], [38526800.0211, 3386485.0269], [38526799.1461, 3386485.8707], [38526786.5209, 3386482.7769], [38526730.0831, 3386468.1209], [38526660.2697, 3386470.6525], [38526613.6241, 3386475.7799], [38526552.1439, 3386538.8729], [38526566.7689, 3386539.3725], [38526600.7073, 3386547.0287], [38526588.3943, 3386560.1851], [38526575.1442, 3386571.9979], [38526565.2069, 3386582.3415], [38526551.5817, 3386596.0919], [38526617.4579, 3386685.6241], [38526591.5201, 3386705.4995], [38526634.8693, 3386719.9685], [38526649.1643, 3386732.4871], [38526636.6417, 3386749.3885], [38526632.2952, 3386757.0785], [38526630.5251, 3386762.1207], [38526628.2361, 3386773.8317], [38526620.3469, 3386783.5019], [38526614.6365, 3386788.4603], [38526566.8655, 3386834.5104], [38526557.2559, 3386843.7735], [38526606.4167, 3386911.8028], [38526589.7089, 3386924.1268], [38526610.7692, 3386952.2932], [38526641.1469, 3386942.3769], [38526668.8472, 3386934.1779], [38526699.9623, 3386925.4996], [38526753.5141, 3386899.0412], [38526796.7736, 3386875.0311], [38526852.2114, 3386843.5305], [38526894.6491, 3386823.9363], [38526908.0869, 3386813.7487], [38526913.4619, 3386800.8735], [38526916.3369, 3386777.0295], [38526915.1491, 3386755.6543], [38526913.9614, 3386712.6229], [38526912.3986, 3386639.372], [38526902.1443, 3386639.4144], [38526901.4391, 3386609.5139], [38526907.5229, 3386608.9027], [38526907.4601, 3386501.9015], [38526836.5845, 3386486.3704], [38526832.7175, 3386485.8656]]"
101,407211.0,4201020140040000000,宝岛社区,2975.91,2975.91,,,,,201,841.508757544,2975.96150344,初始,候选,1004,1207,城镇村道路用地,0.0,664.903184,,1.#QNAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,6.66666666667,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0,0.0,0.0,0.0,2.0,11.7647058824,41.6662916667,1.96082352942,21.2493837623,2.4,7.69230769231,96.1150015363,100.0,101.0,3.1,3.1,3.7037037037,23.8039168856,0.0,0.0,0.0,0.0,0.0,40.7618347578,0.0,13969.3677121,"[[38526610.7692, 3386952.2932], [38526589.7089, 3386924.1268], [38526525.7701, 3386838.5323], [38526465.8317, 3386758.2816], [38526448.1437, 3386739.1565], [38526419.6433, 3386707.2501], [38526359.3301, 3386651.1873], [38526359.2047, 3386650.7811], [38526354.0795, 3386635.2184], [38526342.8136, 3386645.3362], [38526358.227, 3386660.9882], [38526422.3383, 3386719.1436], [38526441.6418, 3386739.2515], [38526458.2794, 3386759.6988], [38526485.293, 3386795.7116], [38526508.6019, 3386827.1214], [38526545.4086, 3386877.1525], [38526585.0115, 3386930.8765], [38526596.7729, 3386949.8007], [38526603.9532, 3386956.7837], [38526610.7692, 3386952.2932]]"
102,407212.0,4201020140020000000,桃源社区,3088.62,3088.62,,,,,201,847.176530711,3088.6714415,初始,候选,1004,1207,城镇村道路用地,0.0,664.903184,,1.#QNAN,0.0,0.0,0.0,334.447509766,0.0,0.0,0.0,0.0,3.4,6.66666666667,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0,0.0,0.0,0.0,2.0,11.7647058824,41.6662916667,1.96082352942,21.2493837623,2.4,7.69230769231,96.1150015363,100.0,102.0,3.1,3.1,3.7037037037,23.8039168856,0.0,0.0,0.0,0.0,0.0,40.7618347578,0.0,13969.3677121,"[[38526603.9532, 3386956.7837], [38526596.7729, 3386949.8007], [38526585.0115, 3386930.8765], [38526545.4086, 3386877.1525], [38526508.6019, 3386827.1214], [38526485.293, 3386795.7116], [38526458.2794, 3386759.6988], [38526441.6418, 3386739.2515], [38526422.3383, 3386719.1436], [38526358.227, 3386660.9882], [38526342.8136, 3386645.3362], [38526328.3297, 3386658.3441], [38526346.08, 3386660.4689], [38526434.2061, 3386740.9691], [38526490.0193, 3386812.7823], [38526531.9579, 3386870.9705], [38526537.9581, 3386879.9077], [38526581.8339, 3386938.6269], [38526585.6461, 3386948.7211], [38526597.4241, 3386961.0852], [38526603.9532, 3386956.7837]]"
103,407213.0,4201020090040000000,苗栗社区,5742.81,5742.81,,,,,201,983.94589958,5742.918368,初始,候选,1004,1207,城镇村道路用地,1.0,664.903184,,1.#QNAN,0.0,0.0,0.0,151.557556152,0.0,0.0,0.0,0.0,7.4,33.3333333333,2491.42899459,4136.51562741,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8333333333,0.0,162584.298109,5.4,30.7692307692,45.7179970238,0.0,103.0,9.1,9.1,25.9259259259,627.781640298,100.0,0.0,0.0,0.0,0.0,34.6892279202,0.0,13969.3677121,"[[38527501.8126, 3386971.9998], [38527509.1566, 3386957.1531], [38527528.5316, 3386919.5902], [38527534.9691, 3386908.3399], [38527537.9066, 3386903.1835], [38527558.7194, 3386866.6519], [38527581.1566, 3386829.8387], [38527600.0317, 3386798.7757], [38527615.8486, 3386772.7816], [38527634.1601, 3386742.8737], [38527650.6569, 3386717.4937], [38527656.6569, 3386706.5557], [38527713.1569, 3386600.6167], [38527725.6569, 3386577.1789], [38527726.4069, 3386576.1789], [38527727.2819, 3386575.2727], [38527728.8447, 3386574.1477], [38527737.5323, 3386573.2727], [38527718.6754, 3386562.9526], [38527718.3499, 3386563.5697], [38527695.1809, 3386609.5543], [38527667.1557, 3386662.7071], [38527650.0217, 3386692.4594], [38527636.6666, 3386714.4746], [38527623.2157, 3386735.8421], [38527617.3087, 3386747.2201], [38527611.6223, 3386758.1732], [38527513.8575, 3386919.8967], [38527505.4792, 3386934.2319], [38527497.6122, 3386946.5894], [38527493.7784, 3386953.8283], [38527488.6552, 3386965.7285], [38527485.7489, 3386973.4472], [38527497.9273, 3386980.0471], [38527501.8126, 3386971.9998]]"
104,407215.0,4201020070100000000,金门社区,3180.19,3180.19,,,,,201,262.138252164,3180.24758348,初始,必选,07,070102,二类城镇住宅用地,0.0,1237.461225,1.35,"JA, JB, JH, JS",1.0,1.0,1.0,208.632080078,2044.0,6011.48643136,4874.45458552,0.0,7.4,33.3333333333,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0656024647772,3.89257629136,6031948.5426,1.32557803024,0.0,0.0,58.3329583333,2.17424836118,26.8290225601,3.4,15.3846153846,45.7179970238,0.0,104.0,9.1,9.1,25.9259259259,31.5752313049,1.28668891551,0.298343874512,2.87639051174,0.0,0.0,7.83441592752,1.79774406984,4.35791504417,"[[38527472.1307, 3386973.1296], [38527482.9001, 3386947.1147], [38527478.2628, 3386943.2717], [38527432.921, 3386925.6999], [38527398.4052, 3386913.4343], [38527393.5303, 3386927.0907], [38527404.5927, 3386929.7157], [38527400.2177, 3386943.5908], [38527398.0201, 3386948.7161], [38527412.5911, 3386953.4481], [38527411.3045, 3386957.9649], [38527443.9058, 3386975.1225], [38527457.6561, 3386984.4037], [38527466.9689, 3386969.9661], [38527470.4063, 3386972.3725], [38527472.1307, 3386973.1296]]"
105,407218.0,4201020070100000000,金门社区,627.3,627.3,,,,,201,122.354567314,627.316338392,初始,必选,05,090101,零售商业用地,0.0,1240.06896,1.35,"JA, JB, JH, JS",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.4,33.3333333333,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0,0.0,0.0,0.0,0.0,0.0,58.3329583333,0.0,162584.298109,3.4,15.3846153846,45.7179970238,0.0,105.0,9.1,9.1,25.9259259259,31.5752313049,1.28668891551,0.0,0.0,0.0,0.0,7.83441592752,0.0,13969.3677121,"[[38527472.1307, 3386973.1296], [38527470.4063, 3386972.3725], [38527466.9689, 3386969.9661], [38527457.6561, 3386984.4037], [38527443.9058, 3386975.1225], [38527434.8433, 3386992.404], [38527456.7189, 3387006.6226], [38527469.2191, 3386980.8413], [38527470.2191, 3386977.7476], [38527472.1307, 3386973.1296]]"
106,407220.0,4201020070100000000,金门社区,15703.59,15703.59,,,,,201,678.126587869,15703.8773235,初始,必选,08,080601,医院用地,0.0,1312.333542,1.5,"JA, JB, JH, JS",1.0,1.0,1.0,475.085662842,5783.0,56037.4822965,38246.1382721,56037.4822965,7.4,33.3333333333,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0302527619807,1.79507255458,50191690.1064,11.0301010089,0.0,0.0,58.3329583333,5.3438650687,10.9158741067,3.4,15.3846153846,96.1150015363,100.0,106.0,9.1,9.1,25.9259259259,31.5752313049,1.28668891551,0.679372497864,6.54996054465,53422.3997893,13.7208215649,46.3764159275,9.23903342724,5.01961772221,"[[38527340.2797, 3386977.6229], [38527346.4673, 3386979.7166], [38527357.1552, 3386983.779], [38527354.5925, 3386989.5916], [38527383.843, 3387009.6854], [38527387.2181, 3387011.7167], [38527396.968, 3386997.0602], [38527404.468, 3386986.3101], [38527406.843, 3386987.7789], [38527424.9059, 3387000.3414], [38527431.5308, 3386990.2163], [38527434.8433, 3386992.404], [38527443.9058, 3386975.1225], [38527411.3045, 3386957.9649], [38527412.5911, 3386953.4481], [38527398.0201, 3386948.7161], [38527400.2177, 3386943.5908], [38527404.5927, 3386929.7157], [38527393.5303, 3386927.0907], [38527398.4052, 3386913.4343], [38527289.0287, 3386875.7161], [38527277.9037, 3386879.8724], [38527243.8416, 3386948.7171], [38527216.7161, 3386992.3739], [38527246.7166, 3387014.3113], [38527257.2791, 3386999.311], [38527279.529, 3386965.1857], [38527280.0291, 3386962.0604], [38527290.9045, 3386963.4667], [38527290.4667, 3386966.7166], [38527310.5919, 3386970.7167], [38527340.2797, 3386977.6229]]"
107,407222.0,4201020140070000000,花莲社区,1777.11,1777.11,,,,,201,202.541813222,1777.14190794,初始,必选,1005,120803,社会停车场用地,0.0,930.92494,2.3,"JA, JB, JH, JS",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.4,20.0,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0,0.0,0.0,0.0,0.0,0.0,49.999625,0.0,162584.298109,2.4,7.69230769231,96.1150015363,100.0,107.0,5.1,5.1,11.1111111111,23.8039168856,0.0,0.0,0.0,0.0,0.0,41.9964273504,0.0,13969.3677121,"[[38526629.8107, 3386973.9008], [38526633.8344, 3386978.2207], [38526647.8889, 3386992.1123], [38526660.6345, 3387004.4213], [38526669.5352, 3387010.9213], [38526679.9349, 3387016.8206], [38526693.4351, 3387022.3207], [38526695.6361, 3387022.9022], [38526711.2619, 3386996.4211], [38526683.6393, 3386986.4198], [38526683.9568, 3386981.9748], [38526629.8107, 3386973.9008]]"
108,407223.0,4201020140020000000,桃源社区,70763.55,70763.55,,,,,201,1122.98682018,70764.765398,初始,必选,07,0903,娱乐用地,0.0,1116.062064,1.5,"JA, JB, JH, JS",1.0,0.0,1.0,3255.28094482,37406.0,545992.847915,136498.211979,408412.003839,2.4,0.0,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0460014376719,2.72953320059,152340476.194,33.4782677493,2.0,11.7647058824,37.499625,17.0475279512,2.19971042766,1.4,0.0,96.1150015363,100.0,108.0,2.1,2.1,0.0,23.8039168856,0.0,0.0,0.0,389352.776993,100.0,38.542,37.5,1.02778666667,"[[38526585.6461, 3386948.7211], [38526581.8339, 3386938.6269], [38526537.9581, 3386879.9077], [38526531.9579, 3386870.9705], [38526490.0193, 3386812.7823], [38526434.2061, 3386740.9691], [38526346.08, 3386660.4689], [38526328.3297, 3386658.3441], [38526269.2042, 3386719.4697], [38526181.7037, 3386808.9088], [38526184.0161, 3386825.1591], [38526238.0795, 3386852.9091], [38526307.1428, 3386894.1281], [38526373.2065, 3386948.7222], [38526373.5817, 3386948.7222], [38526383.9567, 3386958.7221], [38526392.0819, 3386966.9095], [38526400.8947, 3386976.1597], [38526409.5194, 3386985.5974], [38526417.3951, 3386994.5975], [38526424.8323, 3387003.4097], [38526431.5825, 3387011.7227], [38526441.6453, 3387024.7537], [38526446.0684, 3387030.7459], [38526462.6453, 3387031.3161], [38526585.6461, 3386948.7211]]"
109,407224.0,4201020090040000000,苗栗社区,72693.39,72693.39,,,,,201,1446.5570887,72694.7803302,初始,必选,07,070102,二类城镇住宅用地,0.0,1237.461225,1.35,"JA, JB, JH, JS",1.0,1.0,1.0,1842.93697357,17586.0,200063.297549,92920.1108912,4562.56860606,5.4,20.0,2491.42899459,4136.51562741,1139.0,0.0,0.0,0.0,0.0,0.0253517097816,1.50426458482,114985034.251,25.269054292,0.0,0.0,12.5,11.1556387764,1.12050956925,5.4,30.7692307692,45.7179970238,0.0,109.0,9.1,9.1,25.9259259259,627.781640298,100.0,2.63539987221,25.4083955954,4832.94304197,1.24127611964,34.6892279202,16.345725792,2.12222010583,"[[38527739.0955, 3386774.7747], [38527704.7203, 3386804.4941], [38527702.158, 3386801.4941], [38527704.1581, 3386799.9315], [38527676.5949, 3386768.4001], [38527682.7823, 3386762.056], [38527684.3449, 3386763.2123], [38527684.9699, 3386763.431], [38527698.7199, 3386744.3997], [38527706.5953, 3386746.1496], [38527724.5331, 3386761.3371], [38527739.0955, 3386774.7747], [38527988.9271, 3386961.4619], [38527978.8743, 3386944.1353], [38528035.0518, 3386911.4343], [38528047.4708, 3386895.2806], [38528004.6287, 3386852.7341], [38528016.5707, 3386842.9467], [38528009.187, 3386835.9141], [38527991.2158, 3386817.9917], [38527990.8193, 3386818.4205], [38527982.1285, 3386810.1436], [38527982.6655, 3386809.5629], [38527943.8121, 3386771.8638], [38527941.8062, 3386770.3563], [38527939.3839, 3386769.3697], [38527924.6321, 3386754.5869], [38527923.5501, 3386752.4931], [38527922.2405, 3386750.9333], [38527837.0568, 3386668.296], [38527836.7369, 3386668.7887], [38527787.0969, 3386719.7569], [38527788.4573, 3386721.1821], [38527771.2833, 3386738.5553], [38527732.7827, 3386700.7427], [38527724.5949, 3386692.2739], [38527710.491, 3386678.9915], [38527683.9073, 3386725.2119], [38527656.6569, 3386706.5557], [38527650.6569, 3386717.4937], [38527634.1601, 3386742.8737], [38527635.4697, 3386752.1191], [38527680.3455, 3386795.3381], [38527736.2838, 3386856.6197], [38527748.2694, 3386871.6757], [38527749.3062, 3386874.2735], [38527750.6337, 3386876.4023], [38527820.0548, 3386969.3325], [38527851.1702, 3387010.8184], [38527865.286, 3387029.6211], [38527885.3491, 3387034.9959], [38527921.6137, 3387013.5139], [38527933.5543, 3386993.6551], [38527988.9271, 3386961.4619]]"
110,407225.0,4201020090040000000,苗栗社区,7319.66,7319.66,,,,,201,439.04066772,7319.80195385,初始,必选,05,090102,批发市场用地,1.0,1333.025616,1.35,"JA, JB, JH, JS",1.0,0.0,1.0,130.010879517,4494.0,6408.2043834,6226.84804008,6365.45853745,7.4,33.3333333333,2491.42899459,4136.51562741,1139.0,0.0,0.0,0.0,0.0,0.0177615296611,1.05389499452,8300547.94437,1.82412431344,0.0,0.0,20.8333333333,1.19918430505,17.3729202805,5.4,30.7692307692,45.7179970238,0.0,110.0,19.1,19.1,62.962962963,627.781640298,100.0,0.0,0.0,6742.67089522,1.73176391531,40.8621908832,0.649411468241,62.9218806281,"[[38527634.4448, 3387019.1627], [38527648.7833, 3386994.7777], [38527574.4073, 3386948.7151], [38527586.7197, 3386932.0897], [38527568.5319, 3386921.1522], [38527570.3445, 3386917.0584], [38527551.6566, 3386906.5897], [38527548.9067, 3386909.3397], [38527537.9066, 3386903.1835], [38527534.9691, 3386908.3399], [38527544.8441, 3386913.4335], [38527541.6567, 3386921.1522], [38527546.6567, 3386923.4337], [38527533.7194, 3386948.7152], [38527519.2816, 3386970.9654], [38527529.9068, 3386976.7155], [38527530.7819, 3386979.872], [38527563.0949, 3386999.8719], [38527620.2208, 3387043.3097], [38527634.4448, 3387019.1627]]"
111,407227.0,4201020090040000000,苗栗社区,5952.05,5952.05,,,,,201,843.792682828,5952.16700143,初始,候选,1004,1207,城镇村道路用地,0.0,664.903184,,1.#QNAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,20.0,2491.42899459,4136.51562741,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,162584.298109,5.4,30.7692307692,45.7179970238,0.0,111.0,9.1,9.1,25.9259259259,627.781640298,100.0,0.0,0.0,0.0,0.0,34.6892279202,0.0,13969.3677121,"[[38527885.3491, 3387034.9959], [38527865.286, 3387029.6211], [38527851.1702, 3387010.8184], [38527820.0548, 3386969.3325], [38527750.6337, 3386876.4023], [38527749.3062, 3386874.2735], [38527748.2694, 3386871.6757], [38527736.2838, 3386856.6197], [38527680.3455, 3386795.3381], [38527635.4697, 3386752.1191], [38527634.1601, 3386742.8737], [38527615.8486, 3386772.7816], [38527632.4069, 3386771.0881], [38527655.5231, 3386793.1633], [38527675.4702, 3386813.4317], [38527713.9083, 3386852.5569], [38527853.8489, 3387039.3711], [38527855.2861, 3387042.1211], [38527855.786, 3387044.3399], [38527855.6611, 3387047.2463], [38527854.7859, 3387049.8399], [38527854.0906, 3387051.1377], [38527852.6892, 3387052.9947], [38527885.3491, 3387034.9959]]"
112,407228.0,4201020140020000000,桃源社区,2717.69,2717.69,,,,,201,373.021667793,2717.74028995,初始,候选,1004,1207,城镇村道路用地,0.0,664.903184,,1.#QNAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,6.66666666667,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0,0.0,0.0,0.0,2.0,11.7647058824,41.6662916667,1.96082352942,21.2493837623,2.4,7.69230769231,96.1150015363,100.0,112.0,3.1,3.1,3.7037037037,23.8039168856,0.0,0.0,0.0,0.0,0.0,40.7618347578,0.0,13969.3677121,"[[38526597.4241, 3386961.0852], [38526585.6461, 3386948.7211], [38526462.6453, 3387031.3161], [38526446.0684, 3387030.7459], [38526462.3167, 3387053.1117], [38526486.5893, 3387034.1058], [38526597.4241, 3386961.0852]]"
113,407229.0,4201020140070000000,花莲社区,2606.12,2606.12,,,,,201,214.311273393,2606.16230487,初始,必选,05,090101,零售商业用地,0.0,1240.06896,1.35,"JA, JB, JH, JS",1.0,0.0,1.0,0.0,1142.0,3762.10961198,3762.10961198,3674.82322357,5.4,20.0,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0,0.0,4665275.35393,1.02523860582,0.0,0.0,49.999625,0.427186169887,117.044109863,2.4,7.69230769231,96.1150015363,100.0,113.0,5.1,5.1,11.1111111111,23.8039168856,0.0,0.0,0.0,3892.59052571,0.999759281486,41.9964273504,0.374909730557,112.017437606,"[[38526919.1503, 3387010.8756], [38526867.7122, 3386988.2193], [38526853.4623, 3387020.3761], [38526872.4001, 3387028.9384], [38526869.1501, 3387045.9699], [38526909.2754, 3387053.6575], [38526910.588, 3387044.2197], [38526919.1503, 3387010.8756]]"
114,407230.0,4201020090040000000,苗栗社区,3471.75,3471.75,,,,,201,439.210917318,3471.81502007,初始,必选,07,070102,二类城镇住宅用地,1.0,1237.461225,1.35,"JA, JB, JH, JS",1.0,1.0,1.0,0.0,2264.0,16390.7818906,16390.7818906,0.0,7.4,33.3333333333,2491.42899459,4136.51562741,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,20282957.037,4.45737261295,0.0,0.0,20.8333333333,1.85725344664,11.2172807492,5.4,30.7692307692,45.7179970238,0.0,114.0,29.1,29.1,100.0,627.781640298,100.0,0.0,0.0,0.0,0.0,47.0351538461,0.0,13969.3677121,"[[38527620.2208, 3387043.3097], [38527563.0949, 3386999.8719], [38527530.7819, 3386979.872], [38527529.9068, 3386976.7155], [38527519.2816, 3386970.9654], [38527533.7194, 3386948.7152], [38527546.6567, 3386923.4337], [38527541.6567, 3386921.1522], [38527544.8441, 3386913.4335], [38527534.9691, 3386908.3399], [38527528.5316, 3386919.5902], [38527509.1566, 3386957.1531], [38527501.8126, 3386971.9998], [38527504.4694, 3386978.1535], [38527506.1566, 3386980.4661], [38527507.5945, 3386981.8411], [38527508.9067, 3386982.6847], [38527589.5958, 3387042.9663], [38527594.8458, 3387047.3099], [38527598.8459, 3387051.0289], [38527603.4711, 3387055.9348], [38527608.2835, 3387061.7787], [38527620.2208, 3387043.3097]]"
115,407232.0,4201020140070000000,花莲社区,3536.01,3536.01,,,,,201,765.61372292,3536.08176605,初始,候选,1004,1207,城镇村道路用地,0.0,664.903184,,1.#QNAN,0.0,0.0,0.0,339.874633789,0.0,0.0,0.0,0.0,5.4,20.0,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0,0.0,0.0,0.0,0.0,0.0,49.999625,0.0,162584.298109,2.4,7.69230769231,96.1150015363,100.0,115.0,5.1,5.1,11.1111111111,23.8039168856,0.0,0.0,0.0,0.0,0.0,41.9964273504,0.0,13969.3677121,"[[38526933.5886, 3387082.9702], [38526905.9005, 3387076.9701], [38526804.2175, 3387055.9072], [38526764.4615, 3387049.4395], [38526696.5923, 3387032.3861], [38526695.6361, 3387022.9022], [38526693.4351, 3387022.3207], [38526679.9349, 3387016.8206], [38526669.5352, 3387010.9213], [38526660.6345, 3387004.4213], [38526647.8889, 3386992.1123], [38526633.8344, 3386978.2207], [38526629.8107, 3386973.9008], [38526619.3968, 3386962.7208], [38526615.0845, 3386958.0645], [38526610.7692, 3386952.2932], [38526603.9532, 3386956.7837], [38526597.4241, 3386961.0852], [38526618.2723, 3386982.9709], [38526657.4603, 3387023.6275], [38526680.0859, 3387036.0648], [38526712.2498, 3387043.96465], [38526733.5236, 3387049.1897], [38526798.722, 3387062.1723], [38526920.2759, 3387086.3767], [38526922.5258, 3387088.064], [38526923.0261, 3387090.8141], [38526920.9636, 3387094.9705], [38526933.5886, 3387082.9702]]"
116,407233.0,4201020070100000000,金门社区,9687.5,9687.5,,,,,201,464.735785112,9687.67857864,初始,必选,07,070102,二类城镇住宅用地,0.0,1237.461225,1.35,"JA, JB, JH, JS",1.0,1.0,1.0,517.279785156,4471.0,22406.8444827,22406.8444827,12752.020675,7.4,33.3333333333,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0533956386927,3.16827420956,27727601.2219,6.09340393928,0.0,0.0,58.3329583333,3.85906343428,15.1158329804,5.4,30.7692307692,96.1150015363,100.0,116.0,11.1,11.1,33.3333333333,31.5752313049,1.28668891551,0.739710092773,7.13168686895,13507.6959743,3.4692692007,50.8160854432,5.75828024336,8.82487188806,"[[38527456.7189, 3387006.6226], [38527434.8433, 3386992.404], [38527431.5308, 3386990.2163], [38527424.9059, 3387000.3414], [38527406.843, 3386987.7789], [38527404.468, 3386986.3101], [38527396.968, 3386997.0602], [38527387.2181, 3387011.7167], [38527383.843, 3387009.6854], [38527354.5925, 3386989.5916], [38527357.1552, 3386983.779], [38527346.4673, 3386979.7166], [38527340.2797, 3386977.6229], [38527338.2173, 3386986.8105], [38527335.5297, 3386991.2481], [38527306.8423, 3387033.7799], [38527335.1552, 3387053.8425], [38527333.0302, 3387056.9051], [38527365.1555, 3387078.8739], [38527371.4059, 3387070.6862], [38527377.0309, 3387074.3739], [38527410.9689, 3387097.6551], [38527425.9691, 3387067.2489], [38527446.8441, 3387026.9983], [38527456.7189, 3387006.6226]]"
